id,data,hora,disponibilidade em %
8802,2021-04-11,15:56:56,17
8803,2021-04-11,15:56:57,18
8804,2021-04-11,15:56:58,20
8805,2021-04-11,15:56:59,13
8806,2021-04-11,15:57:00,12
8807,2021-04-11,15:57:01,5
8808,2021-04-11,15:57:02,29
8809,2021-04-11,15:57:03,18
8810,2021-04-11,15:57:04,24
8811,2021-04-11,15:57:05,9
8812,2021-04-11,15:57:06,28
8813,2021-04-11,15:57:07,14
8814,2021-04-11,15:57:08,19
8815,2021-04-11,15:57:09,27
8816,2021-04-11,15:57:10,26
8817,2021-04-11,15:57:11,5
8818,2021-04-11,15:57:12,28
8819,2021-04-11,15:57:13,5
8820,2021-04-11,15:57:14,9
8821,2021-04-11,15:57:15,23
8822,2021-04-11,15:57:16,11
8823,2021-04-11,15:57:17,28
8824,2021-04-11,15:57:18,11
8825,2021-04-11,15:57:19,18
8826,2021-04-11,15:57:20,9
8827,2021-04-11,15:57:21,10
8828,2021-04-11,15:57:22,24
8829,2021-04-11,15:57:23,27
8830,2021-04-11,15:57:24,26
8831,2021-04-11,15:57:25,26
8832,2021-04-11,15:57:26,27
8833,2021-04-11,15:57:27,22
8834,2021-04-11,15:57:28,10
8835,2021-04-11,15:57:29,26
8836,2021-04-11,15:57:30,16
8837,2021-04-11,15:57:31,28
8838,2021-04-11,15:57:32,19
8839,2021-04-11,15:57:33,9
8840,2021-04-11,15:57:34,10
8841,2021-04-11,15:57:35,26
8842,2021-04-11,15:57:36,12
8843,2021-04-11,15:57:37,25
8844,2021-04-11,15:57:38,6
8845,2021-04-11,15:57:39,9
8846,2021-04-11,15:57:40,5
8847,2021-04-11,15:57:41,9
8848,2021-04-11,15:57:42,6
8849,2021-04-11,15:57:43,29
8850,2021-04-11,15:57:44,11
8851,2021-04-11,15:57:45,21
8852,2021-04-11,15:57:46,30
8853,2021-04-11,15:57:47,7
8854,2021-04-11,15:57:48,15
8855,2021-04-11,15:57:49,5
8856,2021-04-11,15:57:50,13
8857,2021-04-11,15:57:51,22
8858,2021-04-11,15:57:52,10
8859,2021-04-11,15:57:53,21
8860,2021-04-11,15:57:54,16
8861,2021-04-11,15:57:55,23
8862,2021-04-11,15:57:56,27
8863,2021-04-11,15:57:57,20
8864,2021-04-11,15:57:58,28
8865,2021-04-11,15:57:59,27
8866,2021-04-11,15:58:00,24
8867,2021-04-11,15:58:01,29
8868,2021-04-11,15:58:02,28
8869,2021-04-11,15:58:03,29
8870,2021-04-11,15:58:04,20
8871,2021-04-11,15:58:05,23
8872,2021-04-11,15:58:06,11
8873,2021-04-11,15:58:07,29
8874,2021-04-11,15:58:08,15
8875,2021-04-11,15:58:09,20
8876,2021-04-11,15:58:10,29
8877,2021-04-11,15:58:11,15
8878,2021-04-11,15:58:12,18
8879,2021-04-11,15:58:13,22
8880,2021-04-11,15:58:14,16
8881,2021-04-11,15:58:15,15
8882,2021-04-11,15:58:16,10
8883,2021-04-11,15:58:17,15
8884,2021-04-11,15:58:18,10
8885,2021-04-11,15:58:19,25
8886,2021-04-11,15:58:20,20
8887,2021-04-11,15:58:21,13
8888,2021-04-11,15:58:22,30
8889,2021-04-11,15:58:23,25
8890,2021-04-11,15:58:24,14
8891,2021-04-11,15:58:25,7
8892,2021-04-11,15:58:26,24
8893,2021-04-11,15:58:27,19
8894,2021-04-11,15:58:28,21
8895,2021-04-11,15:58:29,27
8896,2021-04-11,15:58:30,24
8897,2021-04-11,15:58:31,15
8898,2021-04-11,15:58:32,14
8899,2021-04-11,15:58:33,24
8900,2021-04-11,15:58:34,13
8901,2021-04-11,15:58:35,14
8902,2021-04-11,15:58:36,28
8903,2021-04-11,15:58:37,12
8904,2021-04-11,15:58:38,14
8905,2021-04-11,15:58:39,18
8906,2021-04-11,15:58:40,25
8907,2021-04-11,15:58:41,13
8908,2021-04-11,15:58:42,15
8909,2021-04-11,15:58:43,5
8910,2021-04-11,15:58:44,27
8911,2021-04-11,15:58:45,5
8912,2021-04-11,15:58:46,5
8913,2021-04-11,15:58:47,24
8914,2021-04-11,15:58:48,25
8915,2021-04-11,15:58:49,12
8916,2021-04-11,15:58:50,7
8917,2021-04-11,15:58:51,29
8918,2021-04-11,15:58:52,15
8919,2021-04-11,15:58:53,14
8920,2021-04-11,15:58:54,8
8921,2021-04-11,15:58:55,27
8922,2021-04-11,15:58:56,18
8923,2021-04-11,15:58:57,20
8924,2021-04-11,15:58:58,14
8925,2021-04-11,15:58:59,20
8926,2021-04-11,15:59:00,13
8927,2021-04-11,15:59:01,25
8928,2021-04-11,15:59:02,18
8929,2021-04-11,15:59:03,18
8930,2021-04-11,15:59:04,15
8931,2021-04-11,15:59:05,12
8932,2021-04-11,15:59:06,15
8933,2021-04-11,15:59:07,29
8934,2021-04-11,15:59:08,16
8935,2021-04-11,15:59:09,21
8936,2021-04-11,15:59:10,15
8937,2021-04-11,15:59:11,17
8938,2021-04-11,15:59:12,16
8939,2021-04-11,15:59:13,28
8940,2021-04-11,15:59:14,8
8941,2021-04-11,15:59:15,20
8942,2021-04-11,15:59:16,28
8943,2021-04-11,15:59:17,28
8944,2021-04-11,15:59:18,9
8945,2021-04-11,15:59:19,20
8946,2021-04-11,15:59:20,16
8947,2021-04-11,15:59:21,18
8948,2021-04-11,15:59:22,26
8949,2021-04-11,15:59:23,16
8950,2021-04-11,15:59:24,30
8951,2021-04-11,15:59:25,21
8952,2021-04-11,15:59:26,20
8953,2021-04-11,15:59:27,13
8954,2021-04-11,15:59:28,24
8955,2021-04-11,15:59:29,14
8956,2021-04-11,15:59:30,14
8957,2021-04-11,15:59:31,24
8958,2021-04-11,15:59:32,6
8959,2021-04-11,15:59:33,28
8960,2021-04-11,15:59:34,28
8961,2021-04-11,15:59:35,6
8962,2021-04-11,15:59:36,6
8963,2021-04-11,15:59:37,25
8964,2021-04-11,15:59:38,5
8965,2021-04-11,15:59:39,15
8966,2021-04-11,15:59:40,9
8967,2021-04-11,15:59:41,14
8968,2021-04-11,15:59:42,23
8969,2021-04-11,15:59:43,20
8970,2021-04-11,15:59:44,25
8971,2021-04-11,15:59:45,24
8972,2021-04-11,15:59:46,18
8973,2021-04-11,15:59:47,26
8974,2021-04-11,15:59:48,13
8975,2021-04-11,15:59:49,25
8976,2021-04-11,15:59:50,22
8977,2021-04-11,15:59:51,5
8978,2021-04-11,15:59:52,19
8979,2021-04-11,15:59:53,24
8980,2021-04-11,15:59:54,11
8981,2021-04-11,15:59:55,27
8982,2021-04-11,15:59:56,22
8983,2021-04-11,15:59:57,18
8984,2021-04-11,15:59:58,13
8985,2021-04-11,15:59:59,16
8986,2021-04-11,16:00:00,15
8987,2021-04-11,16:00:01,24
8988,2021-04-11,16:00:02,12
8989,2021-04-11,16:00:03,29
8990,2021-04-11,16:00:04,30
8991,2021-04-11,16:00:05,24
8992,2021-04-11,16:00:06,20
8993,2021-04-11,16:00:07,10
8994,2021-04-11,16:00:08,19
8995,2021-04-11,16:00:09,25
8996,2021-04-11,16:00:10,12
8997,2021-04-11,16:00:11,6
8998,2021-04-11,16:00:12,10
8999,2021-04-11,16:00:13,17
9000,2021-04-11,16:00:14,9
9001,2021-04-11,16:00:15,5
9002,2021-04-11,16:00:16,29
9003,2021-04-11,16:00:17,26
9004,2021-04-11,16:00:18,7
9005,2021-04-11,16:00:19,10
9006,2021-04-11,16:00:20,26
9007,2021-04-11,16:00:21,10
9008,2021-04-11,16:00:22,12
9009,2021-04-11,16:00:23,22
9010,2021-04-11,16:00:24,18
9011,2021-04-11,16:00:25,30
9012,2021-04-11,16:00:26,14
9013,2021-04-11,16:00:27,16
9014,2021-04-11,16:00:28,27
9015,2021-04-11,16:00:29,19
9016,2021-04-11,16:00:30,5
9017,2021-04-11,16:00:31,8
9018,2021-04-11,16:00:32,23
9019,2021-04-11,16:00:33,20
9020,2021-04-11,16:00:34,20
9021,2021-04-11,16:00:35,28
9022,2021-04-11,16:00:36,20
9023,2021-04-11,16:00:37,23
9024,2021-04-11,16:00:38,13
9025,2021-04-11,16:00:39,14
9026,2021-04-11,16:00:40,17
9027,2021-04-11,16:00:41,27
9028,2021-04-11,16:00:42,30
9029,2021-04-11,16:00:43,9
9030,2021-04-11,16:00:44,12
9031,2021-04-11,16:00:45,10
9032,2021-04-11,16:00:46,27
9033,2021-04-11,16:00:47,22
9034,2021-04-11,16:00:48,9
9035,2021-04-11,16:00:49,27
9036,2021-04-11,16:00:50,12
9037,2021-04-11,16:00:51,25
9038,2021-04-11,16:00:52,15
9039,2021-04-11,16:00:53,20
9040,2021-04-11,16:00:54,6
9041,2021-04-11,16:00:55,30
9042,2021-04-11,16:00:56,7
9043,2021-04-11,16:00:57,12
9044,2021-04-11,16:00:58,9
9045,2021-04-11,16:00:59,6
9046,2021-04-11,16:01:00,7
9047,2021-04-11,16:01:01,10
9048,2021-04-11,16:01:02,19
9049,2021-04-11,16:01:03,20
9050,2021-04-11,16:01:04,8
9051,2021-04-11,16:01:05,9
9052,2021-04-11,16:01:06,19
9053,2021-04-11,16:01:07,28
9054,2021-04-11,16:01:08,21
9055,2021-04-11,16:01:09,25
9056,2021-04-11,16:01:10,18
9057,2021-04-11,16:01:11,18
9058,2021-04-11,16:01:12,8
9059,2021-04-11,16:01:13,15
9060,2021-04-11,16:01:14,15
9061,2021-04-11,16:01:15,25
9062,2021-04-11,16:01:16,26
9063,2021-04-11,16:01:17,14
9064,2021-04-11,16:01:18,18
9065,2021-04-11,16:01:19,25
9066,2021-04-11,16:01:20,7
9067,2021-04-11,16:01:21,9
9068,2021-04-11,16:01:22,9
9069,2021-04-11,16:01:23,30
9070,2021-04-11,16:01:24,28
9071,2021-04-11,16:01:25,5
9072,2021-04-11,16:01:26,26
9073,2021-04-11,16:01:27,21
9074,2021-04-11,16:01:28,23
9075,2021-04-11,16:01:29,5
9076,2021-04-11,16:01:30,22
9077,2021-04-11,16:01:31,19
9078,2021-04-11,16:01:32,8
9079,2021-04-11,16:01:33,12
9080,2021-04-11,16:01:34,29
9081,2021-04-11,16:01:35,28
9082,2021-04-11,16:01:36,28
9083,2021-04-11,16:01:37,28
9084,2021-04-11,16:01:38,26
9085,2021-04-11,16:01:39,6
9086,2021-04-11,16:01:40,17
9087,2021-04-11,16:01:41,25
9088,2021-04-11,16:01:42,20
9089,2021-04-11,16:01:43,28
9090,2021-04-11,16:01:44,10
9091,2021-04-11,16:01:45,28
9092,2021-04-11,16:01:46,9
9093,2021-04-11,16:01:47,29
9094,2021-04-11,16:01:48,10
9095,2021-04-11,16:01:49,18
9096,2021-04-11,16:01:50,9
9097,2021-04-11,16:01:51,26
9098,2021-04-11,16:01:52,9
9099,2021-04-11,16:01:53,5
9100,2021-04-11,16:01:54,16
9101,2021-04-11,16:01:55,26
9102,2021-04-11,16:01:56,27
9103,2021-04-11,16:01:57,12
9104,2021-04-11,16:01:58,6
9105,2021-04-11,16:01:59,18
9106,2021-04-11,16:02:00,25
9107,2021-04-11,16:02:01,18
9108,2021-04-11,16:02:02,7
9109,2021-04-11,16:02:03,7
9110,2021-04-11,16:02:04,21
9111,2021-04-11,16:02:05,26
9112,2021-04-11,16:02:06,11
9113,2021-04-11,16:02:07,14
9114,2021-04-11,16:02:08,13
9115,2021-04-11,16:02:09,18
9116,2021-04-11,16:02:10,12
9117,2021-04-11,16:02:11,27
9118,2021-04-11,16:02:12,5
9119,2021-04-11,16:02:13,30
9120,2021-04-11,16:02:14,18
9121,2021-04-11,16:02:15,7
9122,2021-04-11,16:02:16,7
9123,2021-04-11,16:02:17,8
9124,2021-04-11,16:02:18,7
9125,2021-04-11,16:02:19,17
9126,2021-04-11,16:02:20,6
9127,2021-04-11,16:02:21,24
9128,2021-04-11,16:02:22,25
9129,2021-04-11,16:02:23,22
9130,2021-04-11,16:02:24,11
9131,2021-04-11,16:02:25,18
9132,2021-04-11,16:02:26,29
9133,2021-04-11,16:02:27,29
9134,2021-04-11,16:02:28,5
9135,2021-04-11,16:02:29,21
9136,2021-04-11,16:02:30,17
9137,2021-04-11,16:02:31,14
9138,2021-04-11,16:02:32,25
9139,2021-04-11,16:02:33,5
9140,2021-04-11,16:02:34,30
9141,2021-04-11,16:02:35,10
9142,2021-04-11,16:02:36,30
9143,2021-04-11,16:02:37,21
9144,2021-04-11,16:02:38,16
9145,2021-04-11,16:02:39,29
9146,2021-04-11,16:02:40,30
9147,2021-04-11,16:02:41,6
9148,2021-04-11,16:02:42,7
9149,2021-04-11,16:02:43,24
9150,2021-04-11,16:02:44,30
9151,2021-04-11,16:02:45,7
9152,2021-04-11,16:02:46,26
9153,2021-04-11,16:02:47,23
9154,2021-04-11,16:02:48,15
9155,2021-04-11,16:02:49,16
9156,2021-04-11,16:02:50,9
9157,2021-04-11,16:02:51,28
9158,2021-04-11,16:02:52,7
9159,2021-04-11,16:02:53,18
9160,2021-04-11,16:02:54,29
9161,2021-04-11,16:02:55,30
9162,2021-04-11,16:02:56,11
9163,2021-04-11,16:02:57,7
9164,2021-04-11,16:02:58,16
9165,2021-04-11,16:02:59,9
9166,2021-04-11,16:03:00,17
9167,2021-04-11,16:03:01,8
9168,2021-04-11,16:03:02,11
9169,2021-04-11,16:03:03,5
9170,2021-04-11,16:03:04,12
9171,2021-04-11,16:03:05,18
9172,2021-04-11,16:03:06,19
9173,2021-04-11,16:03:07,20
9174,2021-04-11,16:03:08,28
9175,2021-04-11,16:03:09,17
9176,2021-04-11,16:03:10,19
9177,2021-04-11,16:03:11,14
9178,2021-04-11,16:03:12,27
9179,2021-04-11,16:03:13,19
9180,2021-04-11,16:03:14,14
9181,2021-04-11,16:03:15,21
9182,2021-04-11,16:03:16,27
9183,2021-04-11,16:03:17,29
9184,2021-04-11,16:03:18,17
9185,2021-04-11,16:03:19,18
9186,2021-04-11,16:03:20,18
9187,2021-04-11,16:03:21,13
9188,2021-04-11,16:03:22,12
9189,2021-04-11,16:03:23,21
9190,2021-04-11,16:03:24,9
9191,2021-04-11,16:03:25,30
9192,2021-04-11,16:03:26,26
9193,2021-04-11,16:03:27,9
9194,2021-04-11,16:03:28,16
9195,2021-04-11,16:03:29,7
9196,2021-04-11,16:03:30,28
9197,2021-04-11,16:03:31,16
9198,2021-04-11,16:03:32,30
9199,2021-04-11,16:03:33,13
9200,2021-04-11,16:03:34,19
9201,2021-04-11,16:03:35,15
9202,2021-04-11,16:03:36,12
9203,2021-04-11,16:03:37,27
9204,2021-04-11,16:03:38,18
9205,2021-04-11,16:03:39,27
9206,2021-04-11,16:03:40,23
9207,2021-04-11,16:03:41,5
9208,2021-04-11,16:03:42,16
9209,2021-04-11,16:03:43,10
9210,2021-04-11,16:03:44,8
9211,2021-04-11,16:03:45,23
9212,2021-04-11,16:03:46,12
9213,2021-04-11,16:03:47,6
9214,2021-04-11,16:03:48,28
9215,2021-04-11,16:03:49,100
9216,2021-04-11,16:03:50,81
9217,2021-04-11,16:03:51,88
9218,2021-04-11,16:03:52,94
9219,2021-04-11,16:03:53,93
9220,2021-04-11,16:03:54,76
9221,2021-04-11,16:03:55,91
9222,2021-04-11,16:03:56,100
9223,2021-04-11,16:03:57,70
9224,2021-04-11,16:03:58,81
9225,2021-04-11,16:03:59,85
9226,2021-04-11,16:04:00,72
9227,2021-04-11,16:04:01,85
9228,2021-04-11,16:04:02,73
9229,2021-04-11,16:04:03,83
9230,2021-04-11,16:04:04,74
9231,2021-04-11,16:04:05,100
9232,2021-04-11,16:04:06,87
9233,2021-04-11,16:04:07,81
9234,2021-04-11,16:04:08,86
9235,2021-04-11,16:04:09,92
9236,2021-04-11,16:04:10,80
9237,2021-04-11,16:04:11,78
9238,2021-04-11,16:04:12,72
9239,2021-04-11,16:04:13,73
9240,2021-04-11,16:04:14,96
9241,2021-04-11,16:04:15,84
9242,2021-04-11,16:04:16,100
9243,2021-04-11,16:04:17,92
9244,2021-04-11,16:04:18,91
9245,2021-04-11,16:04:19,77
9246,2021-04-11,16:04:20,89
9247,2021-04-11,16:04:21,88
9248,2021-04-11,16:04:22,75
9249,2021-04-11,16:04:23,86
9250,2021-04-11,16:04:24,77
9251,2021-04-11,16:04:25,89
9252,2021-04-11,16:04:26,74
9253,2021-04-11,16:04:27,97
9254,2021-04-11,16:04:28,71
9255,2021-04-11,16:04:29,89
9256,2021-04-11,16:04:30,80
9257,2021-04-11,16:04:31,90
9258,2021-04-11,16:04:32,88
9259,2021-04-11,16:04:33,81
9260,2021-04-11,16:04:34,91
9261,2021-04-11,16:04:35,72
9262,2021-04-11,16:04:36,85
9263,2021-04-11,16:04:37,94
9264,2021-04-11,16:04:38,71
9265,2021-04-11,16:04:39,82
9266,2021-04-11,16:04:40,73
9267,2021-04-11,16:04:41,97
9268,2021-04-11,16:04:42,84
9269,2021-04-11,16:04:43,96
9270,2021-04-11,16:04:44,85
9271,2021-04-11,16:04:45,91
9272,2021-04-11,16:04:46,98
9273,2021-04-11,16:04:47,70
9274,2021-04-11,16:04:48,88
9275,2021-04-11,16:04:49,77
9276,2021-04-11,16:04:50,85
9277,2021-04-11,16:04:51,94
9278,2021-04-11,16:04:52,80
9279,2021-04-11,16:04:53,75
9280,2021-04-11,16:04:54,79
9281,2021-04-11,16:04:55,77
9282,2021-04-11,16:04:56,83
9283,2021-04-11,16:04:57,72
9284,2021-04-11,16:04:58,92
9285,2021-04-11,16:04:59,78
9286,2021-04-11,16:05:00,87
9287,2021-04-11,16:05:01,98
9288,2021-04-11,16:05:02,91
9289,2021-04-11,16:05:03,81
9290,2021-04-11,16:05:04,85
9291,2021-04-11,16:05:05,95
9292,2021-04-11,16:05:06,99
9293,2021-04-11,16:05:07,70
9294,2021-04-11,16:05:08,92
9295,2021-04-11,16:05:09,78
9296,2021-04-11,16:05:10,84
9297,2021-04-11,16:05:11,89
9298,2021-04-11,16:05:12,93
9299,2021-04-11,16:05:13,10
9300,2021-04-11,16:05:14,29
9301,2021-04-11,16:05:15,25
9302,2021-04-11,16:05:16,14
9303,2021-04-11,16:05:17,28
9304,2021-04-11,16:05:18,22
9305,2021-04-11,16:05:19,8
9306,2021-04-11,16:05:20,6
9307,2021-04-11,16:05:21,25
9308,2021-04-11,16:05:22,24
9309,2021-04-11,16:05:23,29
9310,2021-04-11,16:05:24,24
9311,2021-04-11,16:05:25,26
9312,2021-04-11,16:05:26,29
9313,2021-04-11,16:05:27,20
9314,2021-04-11,16:05:28,8
9315,2021-04-11,16:05:29,5
9316,2021-04-11,16:05:30,23
9317,2021-04-11,16:05:31,5
9318,2021-04-11,16:05:32,8
9319,2021-04-11,16:05:33,29
9320,2021-04-11,16:05:34,13
9321,2021-04-11,16:05:35,6
9322,2021-04-11,16:05:36,17
9323,2021-04-11,16:05:37,9
9324,2021-04-11,16:05:38,8
9325,2021-04-11,16:05:39,23
9326,2021-04-11,16:05:40,11
9327,2021-04-11,16:05:41,29
9328,2021-04-11,16:05:42,24
9329,2021-04-11,16:05:43,20
9330,2021-04-11,16:05:44,12
9331,2021-04-11,16:05:45,8
9332,2021-04-11,16:05:46,19
9333,2021-04-11,16:05:47,15
9334,2021-04-11,16:05:48,5
9335,2021-04-11,16:05:49,28
9336,2021-04-11,16:05:50,18
9337,2021-04-11,16:05:51,21
9338,2021-04-11,16:05:52,26
9339,2021-04-11,16:05:53,23
9340,2021-04-11,16:05:54,7
9341,2021-04-11,16:05:55,21
9342,2021-04-11,16:05:56,9
9343,2021-04-11,16:05:57,25
9344,2021-04-11,16:05:58,13
9345,2021-04-11,16:05:59,20
9346,2021-04-11,16:06:00,27
9347,2021-04-11,16:06:01,27
9348,2021-04-11,16:06:02,8
9349,2021-04-11,16:06:03,25
9350,2021-04-11,16:06:04,21
9351,2021-04-11,16:06:05,14
9352,2021-04-11,16:06:06,24
9353,2021-04-11,16:06:07,18
9354,2021-04-11,16:06:08,6
9355,2021-04-11,16:06:09,14
9356,2021-04-11,16:06:10,25
9357,2021-04-11,16:06:11,23
9358,2021-04-11,16:06:12,26
9359,2021-04-11,16:06:13,6
9360,2021-04-11,16:06:14,27
9361,2021-04-11,16:06:15,15
9362,2021-04-11,16:06:16,25
9363,2021-04-11,16:06:17,18
9364,2021-04-11,16:06:18,23
9365,2021-04-11,16:06:19,27
9366,2021-04-11,16:06:20,5
9367,2021-04-11,16:06:21,24
9368,2021-04-11,16:06:22,13
9369,2021-04-11,16:06:23,10
9370,2021-04-11,16:06:24,28
9371,2021-04-11,16:06:25,13
9372,2021-04-11,16:06:26,20
9373,2021-04-11,16:06:27,6
9374,2021-04-11,16:06:28,5
9375,2021-04-11,16:06:29,20
9376,2021-04-11,16:06:30,7
9377,2021-04-11,16:06:31,13
9378,2021-04-11,16:06:32,24
9379,2021-04-11,16:06:33,13
9380,2021-04-11,16:06:34,26
9381,2021-04-11,16:06:35,15
9382,2021-04-11,16:06:36,13
9383,2021-04-11,16:06:37,27
9384,2021-04-11,16:06:38,24
9385,2021-04-11,16:06:39,13
9386,2021-04-11,16:06:40,29
9387,2021-04-11,16:06:41,27
9388,2021-04-11,16:06:42,17
9389,2021-04-11,16:06:43,17
9390,2021-04-11,16:06:44,30
9391,2021-04-11,16:06:45,5
9392,2021-04-11,16:06:46,15
9393,2021-04-11,16:06:47,10
9394,2021-04-11,16:06:48,10
9395,2021-04-11,16:06:49,30
9396,2021-04-11,16:06:50,7
9397,2021-04-11,16:06:51,16
9398,2021-04-11,16:06:52,27
9399,2021-04-11,16:06:53,27
9400,2021-04-11,16:06:54,13
9401,2021-04-11,16:06:55,16
9402,2021-04-11,16:06:56,19
9403,2021-04-11,16:06:57,10
9404,2021-04-11,16:06:58,7
9405,2021-04-11,16:06:59,29
9406,2021-04-11,16:07:00,21
9407,2021-04-11,16:07:01,8
9408,2021-04-11,16:07:02,8
9409,2021-04-11,16:07:03,30
9410,2021-04-11,16:07:04,28
9411,2021-04-11,16:07:05,5
9412,2021-04-11,16:07:06,5
9413,2021-04-11,16:07:07,19
9414,2021-04-11,16:07:08,14
9415,2021-04-11,16:07:09,20
9416,2021-04-11,16:07:10,28
9417,2021-04-11,16:07:11,15
9418,2021-04-11,16:07:12,9
9419,2021-04-11,16:07:13,26
9420,2021-04-11,16:07:14,13
9421,2021-04-11,16:07:15,10
9422,2021-04-11,16:07:16,19
9423,2021-04-11,16:07:17,30
9424,2021-04-11,16:07:18,19
9425,2021-04-11,16:07:19,25
9426,2021-04-11,16:07:20,30
9427,2021-04-11,16:07:21,20
9428,2021-04-11,16:07:22,27
9429,2021-04-11,16:07:23,23
9430,2021-04-11,16:07:24,17
9431,2021-04-11,16:07:25,12
9432,2021-04-11,16:07:26,6
9433,2021-04-11,16:07:27,21
9434,2021-04-11,16:07:28,27
9435,2021-04-11,16:07:29,29
9436,2021-04-11,16:07:30,19
9437,2021-04-11,16:07:31,20
9438,2021-04-11,16:07:32,14
9439,2021-04-11,16:07:33,7
9440,2021-04-11,16:07:34,21
9441,2021-04-11,16:07:35,7
9442,2021-04-11,16:07:36,21
9443,2021-04-11,16:07:37,19
9444,2021-04-11,16:07:38,12
9445,2021-04-11,16:07:39,14
9446,2021-04-11,16:07:40,24
9447,2021-04-11,16:07:41,27
9448,2021-04-11,16:07:42,8
9449,2021-04-11,16:07:43,30
9450,2021-04-11,16:07:44,10
9451,2021-04-11,16:07:45,28
9452,2021-04-11,16:07:46,29
9453,2021-04-11,16:07:47,30
9454,2021-04-11,16:07:48,7
9455,2021-04-11,16:07:49,21
9456,2021-04-11,16:07:50,21
9457,2021-04-11,16:07:51,13
9458,2021-04-11,16:07:52,15
9459,2021-04-11,16:07:53,11
9460,2021-04-11,16:07:54,17
9461,2021-04-11,16:07:55,27
9462,2021-04-11,16:07:56,13
9463,2021-04-11,16:07:57,8
9464,2021-04-11,16:07:58,12
9465,2021-04-11,16:07:59,26
9466,2021-04-11,16:08:00,13
9467,2021-04-11,16:08:01,30
9468,2021-04-11,16:08:02,10
9469,2021-04-11,16:08:03,19
9470,2021-04-11,16:08:04,8
9471,2021-04-11,16:08:05,11
9472,2021-04-11,16:08:06,27
9473,2021-04-11,16:08:07,17
9474,2021-04-11,16:08:08,27
9475,2021-04-11,16:08:09,17
9476,2021-04-11,16:08:10,28
9477,2021-04-11,16:08:11,24
9478,2021-04-11,16:08:12,14
9479,2021-04-11,16:08:13,16
9480,2021-04-11,16:08:14,29
9481,2021-04-11,16:08:15,27
9482,2021-04-11,16:08:16,7
9483,2021-04-11,16:08:17,24
9484,2021-04-11,16:08:18,25
9485,2021-04-11,16:08:19,20
9486,2021-04-11,16:08:20,15
9487,2021-04-11,16:08:21,6
9488,2021-04-11,16:08:22,21
9489,2021-04-11,16:08:23,19
9490,2021-04-11,16:08:24,16
9491,2021-04-11,16:08:25,28
9492,2021-04-11,16:08:26,9
9493,2021-04-11,16:08:27,27
9494,2021-04-11,16:08:28,15
9495,2021-04-11,16:08:29,8
9496,2021-04-11,16:08:30,14
9497,2021-04-11,16:08:31,7
9498,2021-04-11,16:08:32,9
9499,2021-04-11,16:08:33,27
9500,2021-04-11,16:08:34,26
9501,2021-04-11,16:08:35,5
9502,2021-04-11,16:08:36,9
9503,2021-04-11,16:08:37,13
9504,2021-04-11,16:08:38,14
9505,2021-04-11,16:08:39,21
9506,2021-04-11,16:08:40,18
9507,2021-04-11,16:08:41,22
9508,2021-04-11,16:08:42,10
9509,2021-04-11,16:08:43,21
9510,2021-04-11,16:08:44,17
9511,2021-04-11,16:08:45,27
9512,2021-04-11,16:08:46,10
9513,2021-04-11,16:08:47,24
9514,2021-04-11,16:08:48,13
9515,2021-04-11,16:08:49,10
9516,2021-04-11,16:08:50,11
9517,2021-04-11,16:08:51,22
9518,2021-04-11,16:08:52,16
9519,2021-04-11,16:08:53,6
9520,2021-04-11,16:08:54,6
9521,2021-04-11,16:08:55,20
9522,2021-04-11,16:08:56,15
9523,2021-04-11,16:08:57,16
9524,2021-04-11,16:08:58,25
9525,2021-04-11,16:08:59,5
9526,2021-04-11,16:09:00,30
9527,2021-04-11,16:09:01,8
9528,2021-04-11,16:09:02,6
9529,2021-04-11,16:09:03,20
9530,2021-04-11,16:09:04,5
9531,2021-04-11,16:09:05,12
9532,2021-04-11,16:09:06,13
9533,2021-04-11,16:09:07,23
9534,2021-04-11,16:09:08,21
9535,2021-04-11,16:09:09,28
9536,2021-04-11,16:09:10,5
9537,2021-04-11,16:09:11,18
9538,2021-04-11,16:09:12,18
9539,2021-04-11,16:09:13,29
9540,2021-04-11,16:09:14,17
9541,2021-04-11,16:09:15,18
9542,2021-04-11,16:09:16,30
9543,2021-04-11,16:09:17,10
9544,2021-04-11,16:09:18,14
9545,2021-04-11,16:09:19,5
9546,2021-04-11,16:09:20,21
9547,2021-04-11,16:09:21,14
9548,2021-04-11,16:09:22,22
9549,2021-04-11,16:09:23,98
9550,2021-04-11,16:09:24,90
9551,2021-04-11,16:09:25,92
9552,2021-04-11,16:09:26,94
9553,2021-04-11,16:09:27,90
9554,2021-04-11,16:09:28,83
9555,2021-04-11,16:09:29,88
9556,2021-04-11,16:09:30,80
9557,2021-04-11,16:09:31,70
9558,2021-04-11,16:09:32,82
9559,2021-04-11,16:09:33,75
9560,2021-04-11,16:09:34,81
9561,2021-04-11,16:09:35,96
9562,2021-04-11,16:09:36,79
9563,2021-04-11,16:09:37,76
9564,2021-04-11,16:09:38,73
9565,2021-04-11,16:09:39,86
9566,2021-04-11,16:09:40,89
9567,2021-04-11,16:09:41,81
9568,2021-04-11,16:09:42,77
9569,2021-04-11,16:09:43,73
9570,2021-04-11,16:09:44,87
9571,2021-04-11,16:09:45,75
9572,2021-04-11,16:09:46,93
9573,2021-04-11,16:09:47,75
9574,2021-04-11,16:09:48,70
9575,2021-04-11,16:09:49,82
9576,2021-04-11,16:09:50,70
9577,2021-04-11,16:09:51,97
