id,data,hora,disponibilidade em %
9878,2021-04-11,16:14:52,97
9879,2021-04-11,16:14:53,71
9880,2021-04-11,16:14:54,81
9881,2021-04-11,16:14:55,90
9882,2021-04-11,16:14:56,85
9883,2021-04-11,16:14:57,91
9884,2021-04-11,16:14:58,80
9885,2021-04-11,16:14:59,97
9886,2021-04-11,16:15:00,91
9887,2021-04-11,16:15:01,70
9888,2021-04-11,16:15:02,72
9889,2021-04-11,16:15:03,98
9890,2021-04-11,16:15:04,79
9891,2021-04-11,16:15:05,75
9892,2021-04-11,16:15:06,93
9893,2021-04-11,16:15:07,90
9894,2021-04-11,16:15:08,92
9895,2021-04-11,16:15:09,100
9896,2021-04-11,16:15:10,72
9897,2021-04-11,16:15:11,83
9898,2021-04-11,16:15:12,70
9899,2021-04-11,16:15:13,81
9900,2021-04-11,16:15:14,73
9901,2021-04-11,16:15:15,19
9902,2021-04-11,16:15:16,6
9903,2021-04-11,16:15:17,29
9904,2021-04-11,16:15:18,7
9905,2021-04-11,16:15:19,22
9906,2021-04-11,16:15:20,17
9907,2021-04-11,16:15:21,11
9908,2021-04-11,16:15:22,26
9909,2021-04-11,16:15:23,30
9910,2021-04-11,16:15:24,19
9911,2021-04-11,16:15:25,22
9912,2021-04-11,16:15:26,26
9913,2021-04-11,16:15:27,20
9914,2021-04-11,16:15:28,20
9915,2021-04-11,16:15:29,17
9916,2021-04-11,16:15:30,18
9917,2021-04-11,16:15:31,7
9918,2021-04-11,16:15:32,15
9919,2021-04-11,16:15:33,24
9920,2021-04-11,16:15:34,5
9921,2021-04-11,16:15:35,10
9922,2021-04-11,16:15:36,17
9923,2021-04-11,16:15:37,22
9924,2021-04-11,16:15:38,19
9925,2021-04-11,16:15:39,19
9926,2021-04-11,16:15:40,15
9927,2021-04-11,16:15:41,29
9928,2021-04-11,16:15:42,8
9929,2021-04-11,16:15:43,27
9930,2021-04-11,16:15:44,8
9931,2021-04-11,16:15:45,28
9932,2021-04-11,16:15:46,5
9933,2021-04-11,16:15:47,7
9934,2021-04-11,16:15:48,18
9935,2021-04-11,16:15:49,9
9936,2021-04-11,16:15:50,13
9937,2021-04-11,16:15:51,15
9938,2021-04-11,16:15:52,6
9939,2021-04-11,16:15:53,12
9940,2021-04-11,16:15:54,9
9941,2021-04-11,16:15:55,27
9942,2021-04-11,16:15:56,16
9943,2021-04-11,16:15:57,28
9944,2021-04-11,16:15:58,6
9945,2021-04-11,16:15:59,6
9946,2021-04-11,16:16:00,16
9947,2021-04-11,16:16:01,20
9948,2021-04-11,16:16:02,16
9949,2021-04-11,16:16:03,6
9950,2021-04-11,16:16:04,5
9951,2021-04-11,16:16:05,26
9952,2021-04-11,16:16:06,17
9953,2021-04-11,16:16:07,18
9954,2021-04-11,16:16:08,8
9955,2021-04-11,16:16:09,26
9956,2021-04-11,16:16:10,24
9957,2021-04-11,16:16:11,21
9958,2021-04-11,16:16:12,30
9959,2021-04-11,16:16:13,26
9960,2021-04-11,16:16:14,5
9961,2021-04-11,16:16:15,13
9962,2021-04-11,16:16:16,16
9963,2021-04-11,16:16:17,20
9964,2021-04-11,16:16:18,30
9965,2021-04-11,16:16:19,26
9966,2021-04-11,16:16:20,22
9967,2021-04-11,16:16:21,17
9968,2021-04-11,16:16:22,30
9969,2021-04-11,16:16:23,17
9970,2021-04-11,16:16:24,10
9971,2021-04-11,16:16:25,20
9972,2021-04-11,16:16:26,13
9973,2021-04-11,16:16:27,19
9974,2021-04-11,16:16:28,25
9975,2021-04-11,16:16:29,16
9976,2021-04-11,16:16:30,12
9977,2021-04-11,16:16:31,17
9978,2021-04-11,16:16:32,27
9979,2021-04-11,16:16:33,18
9980,2021-04-11,16:16:34,27
9981,2021-04-11,16:16:35,14
9982,2021-04-11,16:16:36,21
9983,2021-04-11,16:16:37,10
9984,2021-04-11,16:16:38,14
9985,2021-04-11,16:16:39,10
9986,2021-04-11,16:16:40,6
9987,2021-04-11,16:16:41,22
9988,2021-04-11,16:16:42,15
9989,2021-04-11,16:16:43,10
9990,2021-04-11,16:16:44,24
9991,2021-04-11,16:16:45,20
9992,2021-04-11,16:16:46,18
9993,2021-04-11,16:16:47,21
9994,2021-04-11,16:16:48,14
9995,2021-04-11,16:16:49,23
9996,2021-04-11,16:16:50,21
9997,2021-04-11,16:16:51,22
9998,2021-04-11,16:16:52,8
9999,2021-04-11,16:16:53,16
10000,2021-04-11,16:16:54,24
10001,2021-04-11,16:16:55,29
10002,2021-04-11,16:16:56,27
10003,2021-04-11,16:16:57,7
10004,2021-04-11,16:16:58,18
10005,2021-04-11,16:16:59,10
10006,2021-04-11,16:17:00,23
10007,2021-04-11,16:17:01,26
10008,2021-04-11,16:17:02,30
10009,2021-04-11,16:17:03,15
10010,2021-04-11,16:17:04,27
10011,2021-04-11,16:17:05,28
10012,2021-04-11,16:17:06,5
10013,2021-04-11,16:17:07,5
10014,2021-04-11,16:17:08,13
10015,2021-04-11,16:17:09,29
10016,2021-04-11,16:17:10,20
10017,2021-04-11,16:17:11,10
10018,2021-04-11,16:17:12,23
10019,2021-04-11,16:17:13,7
10020,2021-04-11,16:17:14,8
10021,2021-04-11,16:17:15,9
10022,2021-04-11,16:17:16,11
10023,2021-04-11,16:17:17,29
10024,2021-04-11,16:17:18,29
10025,2021-04-11,16:17:19,20
10026,2021-04-11,16:17:20,28
10027,2021-04-11,16:17:21,25
10028,2021-04-11,16:17:22,27
10029,2021-04-11,16:17:23,17
10030,2021-04-11,16:17:24,13
10031,2021-04-11,16:17:25,29
10032,2021-04-11,16:17:26,29
10033,2021-04-11,16:17:27,15
10034,2021-04-11,16:17:28,30
10035,2021-04-11,16:17:29,20
10036,2021-04-11,16:17:30,16
10037,2021-04-11,16:17:31,22
10038,2021-04-11,16:17:32,13
10039,2021-04-11,16:17:33,16
10040,2021-04-11,16:17:34,9
10041,2021-04-11,16:17:35,29
10042,2021-04-11,16:17:36,16
10043,2021-04-11,16:17:37,21
10044,2021-04-11,16:17:38,12
10045,2021-04-11,16:17:39,12
10046,2021-04-11,16:17:40,13
10047,2021-04-11,16:17:41,13
10048,2021-04-11,16:17:42,23
10049,2021-04-11,16:17:43,18
10050,2021-04-11,16:17:44,24
10051,2021-04-11,16:17:45,30
10052,2021-04-11,16:17:46,7
10053,2021-04-11,16:17:47,23
10054,2021-04-11,16:17:48,27
10055,2021-04-11,16:17:49,23
10056,2021-04-11,16:17:50,11
10057,2021-04-11,16:17:51,9
10058,2021-04-11,16:17:52,21
10059,2021-04-11,16:17:53,11
10060,2021-04-11,16:17:54,22
10061,2021-04-11,16:17:55,12
10062,2021-04-11,16:17:56,23
10063,2021-04-11,16:17:57,25
10064,2021-04-11,16:17:58,30
10065,2021-04-11,16:17:59,25
10066,2021-04-11,16:18:00,29
10067,2021-04-11,16:18:01,27
10068,2021-04-11,16:18:02,15
10069,2021-04-11,16:18:03,13
10070,2021-04-11,16:18:04,8
10071,2021-04-11,16:18:05,7
10072,2021-04-11,16:18:06,8
10073,2021-04-11,16:18:07,12
10074,2021-04-11,16:18:08,8
10075,2021-04-11,16:18:09,8
10076,2021-04-11,16:18:10,5
10077,2021-04-11,16:18:11,29
10078,2021-04-11,16:18:12,18
10079,2021-04-11,16:18:13,13
10080,2021-04-11,16:18:14,22
10081,2021-04-11,16:18:15,17
10082,2021-04-11,16:18:16,22
10083,2021-04-11,16:18:17,17
10084,2021-04-11,16:18:18,22
10085,2021-04-11,16:18:19,27
10086,2021-04-11,16:18:20,14
10087,2021-04-11,16:18:21,27
10088,2021-04-11,16:18:22,21
10089,2021-04-11,16:18:23,26
10090,2021-04-11,16:18:24,19
10091,2021-04-11,16:18:25,20
10092,2021-04-11,16:18:26,5
10093,2021-04-11,16:18:27,25
10094,2021-04-11,16:18:28,13
10095,2021-04-11,16:18:29,6
10096,2021-04-11,16:18:30,6
10097,2021-04-11,16:18:31,15
10098,2021-04-11,16:18:32,18
10099,2021-04-11,16:18:33,26
10100,2021-04-11,16:18:34,26
10101,2021-04-11,16:18:35,28
10102,2021-04-11,16:18:36,17
10103,2021-04-11,16:18:37,5
10104,2021-04-11,16:18:38,11
10105,2021-04-11,16:18:39,27
10106,2021-04-11,16:18:40,22
10107,2021-04-11,16:18:41,27
10108,2021-04-11,16:18:42,24
10109,2021-04-11,16:18:43,13
10110,2021-04-11,16:18:44,9
10111,2021-04-11,16:18:45,27
10112,2021-04-11,16:18:46,16
10113,2021-04-11,16:18:47,26
10114,2021-04-11,16:18:48,29
10115,2021-04-11,16:18:49,10
10116,2021-04-11,16:18:50,25
10117,2021-04-11,16:18:51,16
10118,2021-04-11,16:18:52,7
10119,2021-04-11,16:18:53,29
10120,2021-04-11,16:18:54,7
10121,2021-04-11,16:18:55,18
10122,2021-04-11,16:18:56,15
10123,2021-04-11,16:18:57,16
10124,2021-04-11,16:18:58,9
10125,2021-04-11,16:18:59,13
10126,2021-04-11,16:19:00,10
10127,2021-04-11,16:19:01,29
10128,2021-04-11,16:19:02,23
10129,2021-04-11,16:19:03,11
10130,2021-04-11,16:19:04,22
10131,2021-04-11,16:19:05,30
10132,2021-04-11,16:19:06,13
10133,2021-04-11,16:19:07,19
10134,2021-04-11,16:19:08,8
10135,2021-04-11,16:19:09,9
10136,2021-04-11,16:19:10,13
10137,2021-04-11,16:19:11,12
10138,2021-04-11,16:19:12,9
10139,2021-04-11,16:19:13,9
10140,2021-04-11,16:19:14,12
10141,2021-04-11,16:19:15,12
10142,2021-04-11,16:19:16,23
10143,2021-04-11,16:19:17,5
10144,2021-04-11,16:19:18,28
10145,2021-04-11,16:19:19,28
10146,2021-04-11,16:19:20,28
10147,2021-04-11,16:19:21,8
10148,2021-04-11,16:19:22,16
10149,2021-04-11,16:19:23,26
10150,2021-04-11,16:19:24,17
10151,2021-04-11,16:19:25,15
10152,2021-04-11,16:19:26,25
10153,2021-04-11,16:19:27,23
10154,2021-04-11,16:19:28,23
10155,2021-04-11,16:19:29,8
10156,2021-04-11,16:19:30,28
10157,2021-04-11,16:19:31,29
10158,2021-04-11,16:19:32,19
10159,2021-04-11,16:19:33,20
10160,2021-04-11,16:19:34,17
10161,2021-04-11,16:19:35,18
10162,2021-04-11,16:19:36,9
10163,2021-04-11,16:19:37,5
10164,2021-04-11,16:19:38,17
10165,2021-04-11,16:19:39,27
10166,2021-04-11,16:19:40,30
10167,2021-04-11,16:19:41,7
10168,2021-04-11,16:19:42,16
10169,2021-04-11,16:19:43,21
10170,2021-04-11,16:19:44,5
10171,2021-04-11,16:19:45,14
10172,2021-04-11,16:19:46,23
10173,2021-04-11,16:19:47,29
10174,2021-04-11,16:19:48,18
10175,2021-04-11,16:19:49,20
10176,2021-04-11,16:19:50,20
10177,2021-04-11,16:19:51,16
10178,2021-04-11,16:19:52,28
10179,2021-04-11,16:19:53,28
10180,2021-04-11,16:19:54,28
10181,2021-04-11,16:19:55,27
10182,2021-04-11,16:19:56,13
10183,2021-04-11,16:19:57,15
10184,2021-04-11,16:19:58,18
10185,2021-04-11,16:19:59,22
10186,2021-04-11,16:20:00,21
10187,2021-04-11,16:20:01,29
10188,2021-04-11,16:20:02,12
10189,2021-04-11,16:20:03,5
10190,2021-04-11,16:20:04,6
10191,2021-04-11,16:20:05,30
10192,2021-04-11,16:20:06,20
10193,2021-04-11,16:20:07,25
10194,2021-04-11,16:20:08,18
10195,2021-04-11,16:20:09,22
10196,2021-04-11,16:20:10,15
10197,2021-04-11,16:20:11,6
10198,2021-04-11,16:20:12,5
10199,2021-04-11,16:20:13,25
10200,2021-04-11,16:20:14,10
10201,2021-04-11,16:20:15,83
10202,2021-04-11,16:20:16,84
10203,2021-04-11,16:20:17,73
10204,2021-04-11,16:20:18,77
10205,2021-04-11,16:20:19,92
10206,2021-04-11,16:20:20,91
10207,2021-04-11,16:20:21,84
10208,2021-04-11,16:20:22,70
10209,2021-04-11,16:20:23,79
10210,2021-04-11,16:20:24,81
10211,2021-04-11,16:20:25,84
10212,2021-04-11,16:20:26,80
10213,2021-04-11,16:20:27,75
10214,2021-04-11,16:20:28,76
10215,2021-04-11,16:20:29,100
10216,2021-04-11,16:20:30,85
10217,2021-04-11,16:20:31,76
10218,2021-04-11,16:20:32,70
10219,2021-04-11,16:20:33,90
10220,2021-04-11,16:20:34,96
10221,2021-04-11,16:20:35,76
10222,2021-04-11,16:20:36,79
10223,2021-04-11,16:20:37,93
10224,2021-04-11,16:20:38,84
10225,2021-04-11,16:20:39,73
10226,2021-04-11,16:20:40,71
10227,2021-04-11,16:20:41,81
10228,2021-04-11,16:20:42,97
10229,2021-04-11,16:20:43,95
10230,2021-04-11,16:20:44,89
10231,2021-04-11,16:20:45,75
10232,2021-04-11,16:20:46,88
10233,2021-04-11,16:20:47,100
10234,2021-04-11,16:20:48,88
10235,2021-04-11,16:20:49,92
10236,2021-04-11,16:20:50,91
10237,2021-04-11,16:20:51,75
10238,2021-04-11,16:20:52,86
10239,2021-04-11,16:20:53,98
10240,2021-04-11,16:20:54,87
10241,2021-04-11,16:20:55,73
10242,2021-04-11,16:20:56,80
10243,2021-04-11,16:20:57,70
10244,2021-04-11,16:20:58,95
10245,2021-04-11,16:20:59,90
10246,2021-04-11,16:21:00,94
10247,2021-04-11,16:21:01,90
10248,2021-04-11,16:21:02,95
10249,2021-04-11,16:21:03,91
10250,2021-04-11,16:21:04,93
10251,2021-04-11,16:21:05,74
10252,2021-04-11,16:21:06,78
10253,2021-04-11,16:21:07,85
10254,2021-04-11,16:21:08,77
10255,2021-04-11,16:21:09,73
10256,2021-04-11,16:21:10,77
10257,2021-04-11,16:21:11,93
10258,2021-04-11,16:21:12,88
10259,2021-04-11,16:21:13,87
10260,2021-04-11,16:21:14,99
10261,2021-04-11,16:21:15,84
10262,2021-04-11,16:21:16,91
10263,2021-04-11,16:21:17,99
10264,2021-04-11,16:21:18,100
10265,2021-04-11,16:21:19,75
10266,2021-04-11,16:21:20,88
10267,2021-04-11,16:21:21,94
10268,2021-04-11,16:21:22,83
10269,2021-04-11,16:21:23,99
10270,2021-04-11,16:21:24,99
10271,2021-04-11,16:21:25,93
10272,2021-04-11,16:21:26,86
10273,2021-04-11,16:21:27,82
10274,2021-04-11,16:21:28,80
10275,2021-04-11,16:21:29,99
10276,2021-04-11,16:21:30,100
10277,2021-04-11,16:21:31,79
10278,2021-04-11,16:21:32,97
10279,2021-04-11,16:21:33,73
10280,2021-04-11,16:21:34,79
10281,2021-04-11,16:21:35,71
10282,2021-04-11,16:21:36,91
10283,2021-04-11,16:21:37,76
10284,2021-04-11,16:21:38,98
10285,2021-04-11,16:21:39,100
10286,2021-04-11,16:21:40,75
10287,2021-04-11,16:21:41,88
10288,2021-04-11,16:21:42,92
10289,2021-04-11,16:21:43,73
10290,2021-04-11,16:21:44,85
10291,2021-04-11,16:21:45,93
10292,2021-04-11,16:21:46,83
10293,2021-04-11,16:21:47,77
10294,2021-04-11,16:21:48,72
10295,2021-04-11,16:21:49,83
10296,2021-04-11,16:21:50,89
10297,2021-04-11,16:21:51,93
10298,2021-04-11,16:21:52,74
10299,2021-04-11,16:21:53,71
10300,2021-04-11,16:21:54,91
10301,2021-04-11,16:21:55,70
10302,2021-04-11,16:21:56,77
10303,2021-04-11,16:21:57,76
10304,2021-04-11,16:21:58,97
10305,2021-04-11,16:21:59,79
10306,2021-04-11,16:22:00,86
10307,2021-04-11,16:22:01,87
10308,2021-04-11,16:22:02,70
10309,2021-04-11,16:22:03,77
10310,2021-04-11,16:22:04,92
10311,2021-04-11,16:22:05,90
10312,2021-04-11,16:22:06,94
10313,2021-04-11,16:22:07,84
10314,2021-04-11,16:22:08,70
10315,2021-04-11,16:22:09,80
10316,2021-04-11,16:22:10,96
10317,2021-04-11,16:22:11,99
10318,2021-04-11,16:22:12,73
10319,2021-04-11,16:22:13,84
10320,2021-04-11,16:22:14,71
10321,2021-04-11,16:22:15,77
10322,2021-04-11,16:22:16,87
10323,2021-04-11,16:22:17,92
10324,2021-04-11,16:22:18,91
10325,2021-04-11,16:22:19,88
10326,2021-04-11,16:22:20,79
10327,2021-04-11,16:22:21,95
10328,2021-04-11,16:22:22,70
10329,2021-04-11,16:22:23,76
10330,2021-04-11,16:22:24,72
10331,2021-04-11,16:22:25,91
10332,2021-04-11,16:22:26,91
10333,2021-04-11,16:22:27,82
10334,2021-04-11,16:22:28,79
10335,2021-04-11,16:22:29,79
10336,2021-04-11,16:22:30,74
10337,2021-04-11,16:22:31,73
10338,2021-04-11,16:22:32,76
10339,2021-04-11,16:22:33,75
10340,2021-04-11,16:22:34,90
10341,2021-04-11,16:22:35,70
10342,2021-04-11,16:22:36,70
10343,2021-04-11,16:22:37,86
10344,2021-04-11,16:22:38,76
10345,2021-04-11,16:22:39,71
10346,2021-04-11,16:22:40,90
10347,2021-04-11,16:22:41,77
10348,2021-04-11,16:22:42,86
10349,2021-04-11,16:22:43,100
10350,2021-04-11,16:22:44,86
10351,2021-04-11,16:22:45,76
10352,2021-04-11,16:22:46,79
10353,2021-04-11,16:22:47,90
10354,2021-04-11,16:22:48,88
10355,2021-04-11,16:22:49,70
10356,2021-04-11,16:22:50,81
10357,2021-04-11,16:22:51,99
10358,2021-04-11,16:22:52,88
10359,2021-04-11,16:22:53,96
10360,2021-04-11,16:22:54,72
10361,2021-04-11,16:22:55,74
10362,2021-04-11,16:22:56,83
10363,2021-04-11,16:22:57,90
10364,2021-04-11,16:22:58,85
10365,2021-04-11,16:22:59,97
10366,2021-04-11,16:23:00,83
10367,2021-04-11,16:23:01,93
10368,2021-04-11,16:23:02,77
10369,2021-04-11,16:23:03,95
10370,2021-04-11,16:23:04,85
10371,2021-04-11,16:23:05,87
10372,2021-04-11,16:23:06,91
10373,2021-04-11,16:23:07,97
10374,2021-04-11,16:23:08,96
10375,2021-04-11,16:23:09,92
10376,2021-04-11,16:23:10,100
10377,2021-04-11,16:23:11,77
10378,2021-04-11,16:23:12,70
10379,2021-04-11,16:23:13,90
10380,2021-04-11,16:23:14,92
10381,2021-04-11,16:23:15,75
10382,2021-04-11,16:23:16,90
10383,2021-04-11,16:23:17,95
10384,2021-04-11,16:23:18,100
10385,2021-04-11,16:23:19,84
10386,2021-04-11,16:23:20,73
10387,2021-04-11,16:23:21,99
10388,2021-04-11,16:23:22,75
10389,2021-04-11,16:23:23,79
10390,2021-04-11,16:23:24,71
10391,2021-04-11,16:23:25,75
10392,2021-04-11,16:23:26,78
10393,2021-04-11,16:23:27,82
10394,2021-04-11,16:23:28,94
10395,2021-04-11,16:23:29,100
10396,2021-04-11,16:23:30,79
10397,2021-04-11,16:23:31,82
10398,2021-04-11,16:23:32,90
10399,2021-04-11,16:23:33,71
10400,2021-04-11,16:23:34,84
10401,2021-04-11,16:23:35,77
10402,2021-04-11,16:23:36,78
10403,2021-04-11,16:23:37,82
10404,2021-04-11,16:23:38,90
10405,2021-04-11,16:23:39,90
10406,2021-04-11,16:23:40,73
10407,2021-04-11,16:23:41,86
10408,2021-04-11,16:23:42,83
10409,2021-04-11,16:23:43,95
10410,2021-04-11,16:23:44,90
10411,2021-04-11,16:23:45,77
10412,2021-04-11,16:23:46,93
10413,2021-04-11,16:23:47,80
10414,2021-04-11,16:23:48,100
10415,2021-04-11,16:23:49,95
10416,2021-04-11,16:23:50,79
10417,2021-04-11,16:23:51,77
10418,2021-04-11,16:23:52,77
10419,2021-04-11,16:23:53,77
10420,2021-04-11,16:23:54,72
10421,2021-04-11,16:23:55,99
10422,2021-04-11,16:23:56,90
10423,2021-04-11,16:23:57,79
10424,2021-04-11,16:23:58,75
10425,2021-04-11,16:23:59,95
10426,2021-04-11,16:24:00,85
10427,2021-04-11,16:24:01,97
10428,2021-04-11,16:24:02,86
10429,2021-04-11,16:24:03,70
10430,2021-04-11,16:24:04,92
10431,2021-04-11,16:24:05,84
10432,2021-04-11,16:24:06,92
10433,2021-04-11,16:24:07,72
10434,2021-04-11,16:24:08,88
10435,2021-04-11,16:24:09,70
10436,2021-04-11,16:24:10,92
10437,2021-04-11,16:24:11,71
10438,2021-04-11,16:24:12,89
10439,2021-04-11,16:24:13,98
10440,2021-04-11,16:24:14,88
10441,2021-04-11,16:24:15,76
10442,2021-04-11,16:24:16,91
10443,2021-04-11,16:24:17,91
10444,2021-04-11,16:24:18,90
10445,2021-04-11,16:24:19,87
10446,2021-04-11,16:24:20,74
10447,2021-04-11,16:24:21,71
10448,2021-04-11,16:24:22,85
10449,2021-04-11,16:24:23,93
10450,2021-04-11,16:24:24,90
10451,2021-04-11,16:24:25,80
10452,2021-04-11,16:24:26,78
10453,2021-04-11,16:24:27,79
10454,2021-04-11,16:24:28,72
10455,2021-04-11,16:24:29,77
10456,2021-04-11,16:24:30,75
10457,2021-04-11,16:24:31,81
10458,2021-04-11,16:24:32,94
10459,2021-04-11,16:24:33,74
10460,2021-04-11,16:24:34,76
10461,2021-04-11,16:24:35,88
10462,2021-04-11,16:24:36,81
10463,2021-04-11,16:24:37,74
10464,2021-04-11,16:24:38,94
10465,2021-04-11,16:24:39,95
10466,2021-04-11,16:24:40,94
10467,2021-04-11,16:24:41,91
10468,2021-04-11,16:24:42,92
10469,2021-04-11,16:24:43,88
10470,2021-04-11,16:24:44,91
10471,2021-04-11,16:24:45,85
10472,2021-04-11,16:24:46,73
10473,2021-04-11,16:24:47,75
10474,2021-04-11,16:24:48,92
10475,2021-04-11,16:24:49,81
10476,2021-04-11,16:24:50,82
10477,2021-04-11,16:24:51,87
10478,2021-04-11,16:24:52,78
10479,2021-04-11,16:24:53,83
10480,2021-04-11,16:24:54,88
10481,2021-04-11,16:24:55,81
10482,2021-04-11,16:24:56,99
10483,2021-04-11,16:24:57,95
10484,2021-04-11,16:24:58,76
10485,2021-04-11,16:24:59,70
10486,2021-04-11,16:25:00,100
10487,2021-04-11,16:25:01,89
10488,2021-04-11,16:25:02,88
10489,2021-04-11,16:25:03,86
10490,2021-04-11,16:25:04,77
10491,2021-04-11,16:25:05,96
10492,2021-04-11,16:25:06,87
10493,2021-04-11,16:25:07,79
10494,2021-04-11,16:25:08,85
10495,2021-04-11,16:25:09,96
10496,2021-04-11,16:25:10,70
10497,2021-04-11,16:25:11,91
10498,2021-04-11,16:25:12,94
10499,2021-04-11,16:25:13,75
10500,2021-04-11,16:25:14,82
10501,2021-04-11,16:25:15,13
10502,2021-04-11,16:25:16,29
10503,2021-04-11,16:25:17,11
10504,2021-04-11,16:25:18,8
10505,2021-04-11,16:25:19,10
10506,2021-04-11,16:25:20,22
10507,2021-04-11,16:25:21,13
10508,2021-04-11,16:25:22,19
10509,2021-04-11,16:25:23,17
10510,2021-04-11,16:25:24,17
10511,2021-04-11,16:25:25,30
10512,2021-04-11,16:25:26,28
10513,2021-04-11,16:25:27,5
10514,2021-04-11,16:25:28,12
10515,2021-04-11,16:25:29,10
10516,2021-04-11,16:25:30,16
10517,2021-04-11,16:25:31,22
10518,2021-04-11,16:25:32,14
10519,2021-04-11,16:25:33,24
10520,2021-04-11,16:25:34,17
10521,2021-04-11,16:25:35,27
10522,2021-04-11,16:25:36,10
10523,2021-04-11,16:25:37,13
10524,2021-04-11,16:25:38,30
10525,2021-04-11,16:25:39,21
10526,2021-04-11,16:25:40,8
10527,2021-04-11,16:25:41,19
10528,2021-04-11,16:25:42,6
10529,2021-04-11,16:25:43,21
10530,2021-04-11,16:25:44,9
10531,2021-04-11,16:25:45,29
10532,2021-04-11,16:25:46,10
10533,2021-04-11,16:25:47,25
10534,2021-04-11,16:25:48,14
10535,2021-04-11,16:25:49,30
10536,2021-04-11,16:25:50,13
10537,2021-04-11,16:25:51,16
10538,2021-04-11,16:25:52,21
10539,2021-04-11,16:25:53,25
10540,2021-04-11,16:25:54,13
10541,2021-04-11,16:25:55,11
10542,2021-04-11,16:25:56,22
10543,2021-04-11,16:25:57,9
10544,2021-04-11,16:25:58,21
10545,2021-04-11,16:25:59,5
10546,2021-04-11,16:26:00,9
10547,2021-04-11,16:26:01,12
10548,2021-04-11,16:26:02,21
10549,2021-04-11,16:26:03,8
10550,2021-04-11,16:26:04,16
10551,2021-04-11,16:26:05,9
10552,2021-04-11,16:26:06,19
10553,2021-04-11,16:26:07,28
10554,2021-04-11,16:26:08,30
10555,2021-04-11,16:26:09,13
10556,2021-04-11,16:26:10,14
10557,2021-04-11,16:26:11,28
10558,2021-04-11,16:26:12,12
10559,2021-04-11,16:26:13,20
10560,2021-04-11,16:26:14,30
10561,2021-04-11,16:26:15,12
10562,2021-04-11,16:26:16,29
10563,2021-04-11,16:26:17,16
10564,2021-04-11,16:26:18,21
10565,2021-04-11,16:26:19,18
10566,2021-04-11,16:26:20,23
10567,2021-04-11,16:26:21,6
10568,2021-04-11,16:26:22,13
10569,2021-04-11,16:26:23,9
10570,2021-04-11,16:26:24,23
10571,2021-04-11,16:26:25,8
10572,2021-04-11,16:26:26,15
10573,2021-04-11,16:26:27,22
10574,2021-04-11,16:26:28,8
10575,2021-04-11,16:26:29,22
10576,2021-04-11,16:26:30,5
10577,2021-04-11,16:26:31,21
10578,2021-04-11,16:26:32,13
10579,2021-04-11,16:26:33,28
10580,2021-04-11,16:26:34,26
10581,2021-04-11,16:26:35,7
10582,2021-04-11,16:26:36,20
10583,2021-04-11,16:26:37,23
10584,2021-04-11,16:26:38,20
10585,2021-04-11,16:26:39,25
10586,2021-04-11,16:26:40,10
10587,2021-04-11,16:26:41,22
10588,2021-04-11,16:26:42,6
10589,2021-04-11,16:26:43,20
10590,2021-04-11,16:26:44,18
10591,2021-04-11,16:26:45,11
10592,2021-04-11,16:26:46,9
10593,2021-04-11,16:26:47,23
10594,2021-04-11,16:26:48,20
10595,2021-04-11,16:26:49,30
10596,2021-04-11,16:26:50,12
10597,2021-04-11,16:26:51,11
10598,2021-04-11,16:26:52,10
10599,2021-04-11,16:26:53,20
10600,2021-04-11,16:26:54,21
10601,2021-04-11,16:26:55,20
10602,2021-04-11,16:26:56,18
10603,2021-04-11,16:26:57,20
10604,2021-04-11,16:26:58,29
10605,2021-04-11,16:26:59,11
10606,2021-04-11,16:27:00,29
10607,2021-04-11,16:27:01,17
10608,2021-04-11,16:27:02,17
10609,2021-04-11,16:27:03,8
10610,2021-04-11,16:27:04,23
10611,2021-04-11,16:27:05,25
10612,2021-04-11,16:27:06,18
10613,2021-04-11,16:27:07,13
10614,2021-04-11,16:27:08,16
10615,2021-04-11,16:27:09,30
10616,2021-04-11,16:27:10,28
10617,2021-04-11,16:27:11,8
10618,2021-04-11,16:27:12,9
10619,2021-04-11,16:27:13,10
10620,2021-04-11,16:27:14,9
10621,2021-04-11,16:27:15,12
10622,2021-04-11,16:27:16,11
10623,2021-04-11,16:27:17,17
10624,2021-04-11,16:27:18,9
10625,2021-04-11,16:27:19,14
10626,2021-04-11,16:27:20,29
10627,2021-04-11,16:27:21,9
10628,2021-04-11,16:27:22,19
10629,2021-04-11,16:27:23,23
10630,2021-04-11,16:27:24,23
10631,2021-04-11,16:27:25,16
10632,2021-04-11,16:27:26,13
10633,2021-04-11,16:27:27,23
10634,2021-04-11,16:27:28,10
10635,2021-04-11,16:27:29,8
10636,2021-04-11,16:27:30,30
10637,2021-04-11,16:27:31,16
10638,2021-04-11,16:27:32,8
10639,2021-04-11,16:27:33,21
10640,2021-04-11,16:27:34,5
10641,2021-04-11,16:27:35,16
10642,2021-04-11,16:27:36,14
10643,2021-04-11,16:27:37,19
10644,2021-04-11,16:27:38,15
10645,2021-04-11,16:27:39,14
10646,2021-04-11,16:27:40,24
10647,2021-04-11,16:27:41,23
10648,2021-04-11,16:27:42,25
10649,2021-04-11,16:27:43,7
10650,2021-04-11,16:27:44,20
10651,2021-04-11,16:27:45,6
10652,2021-04-11,16:27:46,5
10653,2021-04-11,16:27:47,30
